edad,edad2,educ,ingreso_total_familiar,num_miembros_hogar,horastrab,pobre,AÑO,ITF
35.0,1225.0,8.0,2136891.793046277,3,,0,2005,1200
28.0,784.0,4.0,534222.9482615693,6,,1,2005,300
30.0,900.0,4.0,534222.9482615693,6,,1,2005,300
56.0,3136.0,,534222.9482615693,6,,1,2005,300
8.0,64.0,2.0,534222.9482615693,6,,1,2005,300
12.0,144.0,7.0,534222.9482615693,6,,1,2005,300
5.0,25.0,0.0,534222.9482615693,6,,1,2005,300
78.0,6084.0,8.0,774623.2749792754,1,,0,2005,435
55.0,3025.0,10.0,890371.5804359488,1,,0,2005,500
60.0,3600.0,3.0,1068445.8965231385,3,,0,2005,600
61.0,3721.0,8.0,1068445.8965231385,3,,0,2005,600
19.0,361.0,13.0,1068445.8965231385,3,,0,2005,600
44.0,1936.0,11.0,1246520.2126103283,5,,1,2005,700
42.0,1764.0,11.0,1246520.2126103283,5,,1,2005,700
17.0,289.0,13.0,1246520.2126103283,5,,1,2005,700
8.0,64.0,3.0,1246520.2126103283,5,,1,2005,700
4.0,16.0,,1246520.2126103283,5,,1,2005,700
32.0,1024.0,16.0,3472449.1637002,1,,0,2005,1950
32.0,1024.0,11.0,730104.695957478,4,,1,2005,410
34.0,1156.0,8.0,730104.695957478,4,,1,2005,410
12.0,144.0,,730104.695957478,4,,1,2005,410
72.0,5184.0,5.0,730104.695957478,4,,1,2005,410
61.0,3721.0,11.0,1246520.2126103283,2,,0,2005,700
56.0,3136.0,8.0,1246520.2126103283,2,,0,2005,700
54.0,2916.0,8.0,552030.3798702882,2,,1,2005,310
15.0,225.0,9.0,552030.3798702882,2,,1,2005,310
30.0,900.0,13.0,2760151.8993514413,4,,0,2005,1550
34.0,1156.0,19.0,2760151.8993514413,4,,0,2005,1550
2.0,4.0,,2760151.8993514413,4,,0,2005,1550
1.0,1.0,0.0,2760151.8993514413,4,,0,2005,1550
38.0,1444.0,8.0,2991648.510264788,2,,0,2005,1680
47.0,2209.0,13.0,2991648.510264788,2,,0,2005,1680
35.0,1225.0,9.0,605452.6746964451,2,,0,2005,340
5.0,25.0,0.0,605452.6746964451,2,,0,2005,340
53.0,2809.0,8.0,3187530.2579606967,5,48.0,0,2005,1790
48.0,2304.0,8.0,3187530.2579606967,5,0.0,0,2005,1790
25.0,625.0,13.0,3187530.2579606967,5,,0,2005,1790
26.0,676.0,8.0,3187530.2579606967,5,,0,2005,1790
6.0,36.0,1.0,3187530.2579606967,5,,0,2005,1790
73.0,5329.0,13.0,445185.7902179744,1,,0,2005,250
31.0,961.0,13.0,1246520.2126103283,4,,0,2005,700
32.0,1024.0,13.0,1246520.2126103283,4,,0,2005,700
11.0,121.0,6.0,1246520.2126103283,4,,0,2005,700
2.0,4.0,,1246520.2126103283,4,,0,2005,700
24.0,576.0,13.0,1780743.1608718976,3,,0,2005,1000
24.0,576.0,8.0,1780743.1608718976,3,,0,2005,1000
,,,1780743.1608718976,3,,0,2005,1000
74.0,5476.0,8.0,1727320.8660457407,1,,0,2005,970
68.0,4624.0,5.0,1691706.0028283026,3,,0,2005,950
65.0,4225.0,5.0,1691706.0028283026,3,,0,2005,950
39.0,1521.0,4.0,1691706.0028283026,3,,0,2005,950
43.0,1849.0,8.0,1068445.8965231385,3,,0,2005,600
24.0,576.0,8.0,1068445.8965231385,3,,0,2005,600
59.0,3481.0,5.0,1068445.8965231385,3,,0,2005,600
29.0,841.0,16.0,0.0,2,,1,2005,0
70.0,4900.0,8.0,0.0,2,,1,2005,0
44.0,1936.0,13.0,1371172.233871361,3,,0,2005,770
21.0,441.0,13.0,1371172.233871361,3,,0,2005,770
23.0,529.0,13.0,1371172.233871361,3,,0,2005,770
70.0,4900.0,23.0,4451857.902179744,2,,0,2005,2500
65.0,4225.0,19.0,4451857.902179744,2,,0,2005,2500
51.0,2601.0,8.0,1691706.0028283026,5,,0,2005,950
47.0,2209.0,9.0,1691706.0028283026,5,,0,2005,950
23.0,529.0,15.0,1691706.0028283026,5,,0,2005,950
20.0,400.0,15.0,1691706.0028283026,5,,0,2005,950
6.0,36.0,3.0,1691706.0028283026,5,,0,2005,950
50.0,2500.0,16.0,5342229.482615693,4,,0,2005,3000
18.0,324.0,13.0,5342229.482615693,4,,0,2005,3000
16.0,256.0,11.0,5342229.482615693,4,,0,2005,3000
13.0,169.0,9.0,5342229.482615693,4,,0,2005,3000
40.0,1600.0,11.0,1068445.8965231385,6,,1,2005,600
37.0,1369.0,8.0,1068445.8965231385,6,,1,2005,600
14.0,196.0,10.0,1068445.8965231385,6,,1,2005,600
12.0,144.0,8.0,1068445.8965231385,6,,1,2005,600
11.0,121.0,6.0,1068445.8965231385,6,,1,2005,600
72.0,5184.0,,1068445.8965231385,6,,1,2005,600
22.0,484.0,8.0,2849189.057395036,3,28.0,0,2005,1600
22.0,484.0,8.0,2849189.057395036,3,3.0,0,2005,1600
1.0,1.0,0.0,2849189.057395036,3,,0,2005,1600
43.0,1849.0,10.0,2404003.2671770616,2,,0,2005,1350
49.0,2401.0,8.0,2404003.2671770616,2,,0,2005,1350
39.0,1521.0,13.0,712297.264348759,6,52.0,1,2005,400
24.0,576.0,3.0,712297.264348759,6,0.0,1,2005,400
7.0,49.0,3.0,712297.264348759,6,,1,2005,400
6.0,36.0,2.0,712297.264348759,6,,1,2005,400
5.0,25.0,1.0,712297.264348759,6,,1,2005,400
2.0,4.0,,712297.264348759,6,,1,2005,400
22.0,484.0,12.0,1935667.8158677525,4,,0,2005,1087
22.0,484.0,14.0,1935667.8158677525,4,,0,2005,1087
3.0,9.0,0.0,1935667.8158677525,4,,0,2005,1087
,,,1935667.8158677525,4,,0,2005,1087
48.0,2304.0,10.0,8779063.783098456,6,0.0,0,2005,4930
44.0,1936.0,8.0,8779063.783098456,6,24.0,0,2005,4930
23.0,529.0,8.0,8779063.783098456,6,,0,2005,4930
22.0,484.0,13.0,8779063.783098456,6,0.0,0,2005,4930
1.0,1.0,0.0,8779063.783098456,6,,0,2005,4930
26.0,676.0,10.0,8779063.783098456,6,0.0,0,2005,4930
83.0,6889.0,8.0,1513631.686741113,2,,0,2005,850
79.0,6241.0,8.0,1513631.686741113,2,,0,2005,850
49.0,2401.0,9.0,2902611.352221193,4,,0,2005,1630
46.0,2116.0,9.0,2902611.352221193,4,,0,2005,1630
23.0,529.0,14.0,2902611.352221193,4,,0,2005,1630
15.0,225.0,11.0,2902611.352221193,4,,0,2005,1630
62.0,3844.0,8.0,2136891.793046277,3,,0,2005,1200
60.0,3600.0,8.0,2136891.793046277,3,,0,2005,1200
31.0,961.0,13.0,2136891.793046277,3,,0,2005,1200
73.0,5329.0,3.0,373956.0637830985,1,,0,2005,210
36.0,1296.0,13.0,3027263.373482226,3,40.0,0,2005,1700
36.0,1296.0,14.0,3027263.373482226,3,50.0,0,2005,1700
16.0,256.0,12.0,3027263.373482226,3,,0,2005,1700
60.0,3600.0,4.0,391763.4953918175,1,,0,2005,220
29.0,841.0,8.0,1602668.8447847078,3,,0,2005,900
27.0,729.0,13.0,1602668.8447847078,3,,0,2005,900
4.0,16.0,,1602668.8447847078,3,,0,2005,900
48.0,2304.0,8.0,3383412.005656605,3,30.0,0,2005,1900
50.0,2500.0,8.0,3383412.005656605,3,67.0,0,2005,1900
25.0,625.0,10.0,3383412.005656605,3,,0,2005,1900
48.0,2304.0,8.0,2493040.4252206567,3,,0,2005,1400
45.0,2025.0,8.0,2493040.4252206567,3,,0,2005,1400
25.0,625.0,13.0,2493040.4252206567,3,,0,2005,1400
41.0,1681.0,15.0,2653307.3096991275,5,,0,2005,1490
39.0,1521.0,16.0,2653307.3096991275,5,,0,2005,1490
18.0,324.0,13.0,2653307.3096991275,5,,0,2005,1490
17.0,289.0,12.0,2653307.3096991275,5,,0,2005,1490
14.0,196.0,,2653307.3096991275,5,,0,2005,1490
46.0,2116.0,8.0,1282135.0758277662,4,,0,2005,720
28.0,784.0,8.0,1282135.0758277662,4,,0,2005,720
23.0,529.0,9.0,1282135.0758277662,4,,0,2005,720
6.0,36.0,1.0,1282135.0758277662,4,,0,2005,720
40.0,1600.0,13.0,2635499.878090408,3,,0,2005,1480
39.0,1521.0,15.0,2635499.878090408,3,,0,2005,1480
12.0,144.0,7.0,2635499.878090408,3,,0,2005,1480
55.0,3025.0,8.0,338341.20056566055,4,,1,2005,190
24.0,576.0,17.0,338341.20056566055,4,,1,2005,190
22.0,484.0,12.0,338341.20056566055,4,,1,2005,190
18.0,324.0,12.0,338341.20056566055,4,,1,2005,190
42.0,1764.0,8.0,2409345.4966596775,6,0.0,0,2005,1353
36.0,1296.0,8.0,2409345.4966596775,6,54.0,0,2005,1353
15.0,225.0,,2409345.4966596775,6,,0,2005,1353
,,,2409345.4966596775,6,,0,2005,1353
21.0,441.0,9.0,2409345.4966596775,6,,0,2005,1353
22.0,484.0,9.0,2409345.4966596775,6,,0,2005,1353
39.0,1521.0,12.0,712297.264348759,6,,1,2005,400
43.0,1849.0,6.0,712297.264348759,6,,1,2005,400
18.0,324.0,13.0,712297.264348759,6,,1,2005,400
15.0,225.0,9.0,712297.264348759,6,,1,2005,400
14.0,196.0,9.0,712297.264348759,6,,1,2005,400
5.0,25.0,0.0,712297.264348759,6,,1,2005,400
69.0,4761.0,8.0,649971.2537182426,7,,1,2005,365
16.0,256.0,8.0,649971.2537182426,7,,1,2005,365
14.0,196.0,7.0,649971.2537182426,7,,1,2005,365
13.0,169.0,6.0,649971.2537182426,7,,1,2005,365
5.0,25.0,0.0,649971.2537182426,7,,1,2005,365
3.0,9.0,,649971.2537182426,7,,1,2005,365
2.0,4.0,,649971.2537182426,7,,1,2005,365
69.0,4761.0,8.0,1794989.1061588728,3,,0,2005,1008
62.0,3844.0,8.0,1794989.1061588728,3,,0,2005,1008
24.0,576.0,8.0,1794989.1061588728,3,,0,2005,1008
50.0,2500.0,9.0,3205337.6895694155,4,,0,2005,1800
51.0,2601.0,8.0,3205337.6895694155,4,,0,2005,1800
30.0,900.0,13.0,3205337.6895694155,4,,0,2005,1800
26.0,676.0,13.0,3205337.6895694155,4,,0,2005,1800
51.0,2601.0,8.0,1121868.1913492954,4,,1,2005,630
44.0,1936.0,8.0,1121868.1913492954,4,,1,2005,630
23.0,529.0,16.0,1121868.1913492954,4,,1,2005,630
18.0,324.0,13.0,1121868.1913492954,4,,1,2005,630
51.0,2601.0,8.0,1068445.8965231385,1,,0,2005,600
32.0,1024.0,12.0,1068445.8965231385,4,72.0,1,2005,600
29.0,841.0,8.0,1068445.8965231385,4,0.0,1,2005,600
9.0,81.0,4.0,1068445.8965231385,4,,1,2005,600
7.0,49.0,2.0,1068445.8965231385,4,,1,2005,600
58.0,3364.0,19.0,26711147.413078465,4,112.0,0,2005,15000
35.0,1225.0,8.0,26711147.413078465,4,0.0,0,2005,15000
8.0,64.0,4.0,26711147.413078465,4,,0,2005,15000
3.0,9.0,,26711147.413078465,4,,0,2005,15000
38.0,1444.0,8.0,623260.1063051642,5,,1,2005,350
16.0,256.0,11.0,623260.1063051642,5,,1,2005,350
15.0,225.0,9.0,623260.1063051642,5,,1,2005,350
12.0,144.0,7.0,623260.1063051642,5,,1,2005,350
4.0,16.0,0.0,623260.1063051642,5,,1,2005,350
47.0,2209.0,8.0,1860876.603111133,8,60.0,1,2005,1045
34.0,1156.0,8.0,1860876.603111133,8,0.0,1,2005,1045
13.0,169.0,8.0,1860876.603111133,8,,1,2005,1045
9.0,81.0,3.0,1860876.603111133,8,,1,2005,1045
7.0,49.0,2.0,1860876.603111133,8,,1,2005,1045
5.0,25.0,0.0,1860876.603111133,8,,1,2005,1045
4.0,16.0,,1860876.603111133,8,,1,2005,1045
,,,1860876.603111133,8,,1,2005,1045
35.0,1225.0,16.0,4879236.2607889995,4,,0,2005,2740
31.0,961.0,16.0,4879236.2607889995,4,,0,2005,2740
10.0,100.0,5.0,4879236.2607889995,4,,0,2005,2740
6.0,36.0,1.0,4879236.2607889995,4,,0,2005,2740
73.0,5329.0,16.0,6642171.990052178,2,,0,2005,3730
67.0,4489.0,13.0,6642171.990052178,2,,0,2005,3730
65.0,4225.0,8.0,5342229.482615693,2,0.0,0,2005,3000
44.0,1936.0,13.0,5342229.482615693,2,30.0,0,2005,3000
66.0,4356.0,8.0,1593765.1289803484,2,0.0,0,2005,895
71.0,5041.0,8.0,1593765.1289803484,2,0.0,0,2005,895
52.0,2704.0,19.0,11574830.545667334,2,,0,2005,6500
50.0,2500.0,16.0,11574830.545667334,2,,0,2005,6500
42.0,1764.0,8.0,1745128.2976544595,10,,1,2005,980
42.0,1764.0,8.0,1745128.2976544595,10,,1,2005,980
23.0,529.0,13.0,1745128.2976544595,10,,1,2005,980
20.0,400.0,13.0,1745128.2976544595,10,,1,2005,980
17.0,289.0,9.0,1745128.2976544595,10,,1,2005,980
13.0,169.0,8.0,1745128.2976544595,10,,1,2005,980
12.0,144.0,7.0,1745128.2976544595,10,,1,2005,980
10.0,100.0,5.0,1745128.2976544595,10,,1,2005,980
8.0,64.0,3.0,1745128.2976544595,10,,1,2005,980
5.0,25.0,1.0,1745128.2976544595,10,,1,2005,980
29.0,841.0,8.0,1388979.66548008,3,24.0,0,2005,780
24.0,576.0,13.0,1388979.66548008,3,0.0,0,2005,780
1.0,1.0,0.0,1388979.66548008,3,,0,2005,780
53.0,2809.0,10.0,3383412.005656605,3,,0,2005,1900
54.0,2916.0,11.0,3383412.005656605,3,,0,2005,1900
21.0,441.0,13.0,3383412.005656605,3,,0,2005,1900
80.0,6400.0,8.0,979408.7384795436,2,,0,2005,550
73.0,5329.0,8.0,979408.7384795436,2,,0,2005,550
50.0,2500.0,13.0,534222.9482615693,3,,1,2005,300
19.0,361.0,13.0,534222.9482615693,3,,1,2005,300
52.0,2704.0,8.0,534222.9482615693,3,,1,2005,300
63.0,3969.0,8.0,1513631.686741113,4,64.0,0,2005,850
46.0,2116.0,8.0,1513631.686741113,4,0.0,0,2005,850
21.0,441.0,13.0,1513631.686741113,4,0.0,0,2005,850
27.0,729.0,10.0,1513631.686741113,4,50.0,0,2005,850
73.0,5329.0,8.0,4434050.470571025,3,,0,2005,2490
61.0,3721.0,8.0,4434050.470571025,3,,0,2005,2490
95.0,9025.0,4.0,4434050.470571025,3,,0,2005,2490
36.0,1296.0,14.0,3294374.8476130106,4,45.0,0,2005,1850
34.0,1156.0,16.0,3294374.8476130106,4,0.0,0,2005,1850
4.0,16.0,,3294374.8476130106,4,,0,2005,1850
1.0,1.0,0.0,3294374.8476130106,4,,0,2005,1850
46.0,2116.0,13.0,4629932.218266933,5,,0,2005,2600
46.0,2116.0,13.0,4629932.218266933,5,,0,2005,2600
17.0,289.0,12.0,4629932.218266933,5,,0,2005,2600
14.0,196.0,9.0,4629932.218266933,5,,0,2005,2600
13.0,169.0,8.0,4629932.218266933,5,,0,2005,2600
32.0,1024.0,8.0,3454641.7320914813,2,,0,2005,1940
25.0,625.0,10.0,3454641.7320914813,2,,0,2005,1940
71.0,5041.0,8.0,1894710.723167699,3,,0,2005,1064
39.0,1521.0,16.0,1894710.723167699,3,,0,2005,1064
15.0,225.0,10.0,1894710.723167699,3,,0,2005,1064
82.0,6724.0,6.0,1417471.5560540305,3,,0,2005,796
79.0,6241.0,8.0,1417471.5560540305,3,,0,2005,796
39.0,1521.0,13.0,1417471.5560540305,3,,0,2005,796
60.0,3600.0,8.0,2671114.7413078463,2,0.0,0,2005,1500
57.0,3249.0,8.0,2671114.7413078463,2,40.0,0,2005,1500
84.0,7056.0,8.0,3561486.321743795,1,,0,2005,2000
39.0,1521.0,13.0,1567053.98156727,1,,0,2005,880
50.0,2500.0,19.0,801334.4223923539,3,,1,2005,450
19.0,361.0,13.0,801334.4223923539,3,,1,2005,450
23.0,529.0,10.0,801334.4223923539,3,,1,2005,450
81.0,6561.0,5.0,445185.7902179744,1,,0,2005,250
35.0,1225.0,10.0,267111.4741307846,5,,1,2005,150
20.0,400.0,11.0,267111.4741307846,5,,1,2005,150
16.0,256.0,11.0,267111.4741307846,5,,1,2005,150
16.0,256.0,11.0,267111.4741307846,5,,1,2005,150
15.0,225.0,10.0,267111.4741307846,5,,1,2005,150
67.0,4489.0,13.0,1246520.2126103283,2,999.0,0,2005,700
63.0,3969.0,8.0,1246520.2126103283,2,0.0,0,2005,700
59.0,3481.0,9.0,1371172.233871361,3,,0,2005,770
55.0,3025.0,8.0,1371172.233871361,3,,0,2005,770
32.0,1024.0,16.0,1371172.233871361,3,,0,2005,770
35.0,1225.0,14.0,1923202.6137416493,3,,0,2005,1080
14.0,196.0,9.0,1923202.6137416493,3,,0,2005,1080
11.0,121.0,6.0,1923202.6137416493,3,,0,2005,1080
78.0,6084.0,8.0,2030047.2033939632,2,,0,2005,1140
69.0,4761.0,8.0,2030047.2033939632,2,,0,2005,1140
30.0,900.0,8.0,1616914.790071683,8,0.0,1,2005,908
30.0,900.0,8.0,1616914.790071683,8,0.0,1,2005,908
12.0,144.0,,1616914.790071683,8,,1,2005,908
11.0,121.0,6.0,1616914.790071683,8,,1,2005,908
6.0,36.0,1.0,1616914.790071683,8,,1,2005,908
4.0,16.0,,1616914.790071683,8,,1,2005,908
1.0,1.0,0.0,1616914.790071683,8,,1,2005,908
68.0,4624.0,3.0,1616914.790071683,8,,1,2005,908
59.0,3481.0,8.0,2190314.087872434,5,,0,2005,1230
51.0,2601.0,8.0,2190314.087872434,5,,0,2005,1230
25.0,625.0,16.0,2190314.087872434,5,,0,2005,1230
23.0,529.0,15.0,2190314.087872434,5,,0,2005,1230
20.0,400.0,15.0,2190314.087872434,5,,0,2005,1230
60.0,3600.0,8.0,2751248.183547082,9,,0,2005,1545
52.0,2704.0,,2751248.183547082,9,,0,2005,1545
24.0,576.0,8.0,2751248.183547082,9,0.0,0,2005,1545
23.0,529.0,6.0,2751248.183547082,9,63.0,0,2005,1545
6.0,36.0,1.0,2751248.183547082,9,,0,2005,1545
3.0,9.0,,2751248.183547082,9,,0,2005,1545
26.0,676.0,8.0,2751248.183547082,9,73.0,0,2005,1545
27.0,729.0,9.0,2751248.183547082,9,40.0,0,2005,1545
6.0,36.0,1.0,2751248.183547082,9,,0,2005,1545
21.0,441.0,8.0,320533.76895694155,5,,1,2005,180
20.0,400.0,8.0,320533.76895694155,5,,1,2005,180
18.0,324.0,5.0,320533.76895694155,5,,1,2005,180
6.0,36.0,1.0,320533.76895694155,5,,1,2005,180
7.0,49.0,2.0,320533.76895694155,5,,1,2005,180
69.0,4761.0,5.0,3454641.7320914813,5,,0,2005,1940
38.0,1444.0,8.0,3454641.7320914813,5,,0,2005,1940
26.0,676.0,13.0,3454641.7320914813,5,,0,2005,1940
27.0,729.0,8.0,3454641.7320914813,5,,0,2005,1940
16.0,256.0,12.0,3454641.7320914813,5,,0,2005,1940
44.0,1936.0,8.0,1104060.7597405764,5,,1,2005,620
42.0,1764.0,8.0,1104060.7597405764,5,,1,2005,620
21.0,441.0,13.0,1104060.7597405764,5,,1,2005,620
16.0,256.0,11.0,1104060.7597405764,5,,1,2005,620
15.0,225.0,10.0,1104060.7597405764,5,,1,2005,620
54.0,2916.0,8.0,1086253.3281318576,4,,1,2005,610
48.0,2304.0,8.0,1086253.3281318576,4,,1,2005,610
23.0,529.0,10.0,1086253.3281318576,4,,1,2005,610
12.0,144.0,6.0,1086253.3281318576,4,,1,2005,610
68.0,4624.0,13.0,356148.6321743795,2,,1,2005,200
65.0,4225.0,8.0,356148.6321743795,2,,1,2005,200
53.0,2809.0,13.0,1210905.3493928902,4,,1,2005,680
25.0,625.0,16.0,1210905.3493928902,4,,1,2005,680
18.0,324.0,13.0,1210905.3493928902,4,,1,2005,680
14.0,196.0,0.0,1210905.3493928902,4,,1,2005,680
44.0,1936.0,8.0,801334.4223923539,5,,1,2005,450
21.0,441.0,10.0,801334.4223923539,5,,1,2005,450
16.0,256.0,12.0,801334.4223923539,5,,1,2005,450
13.0,169.0,8.0,801334.4223923539,5,,1,2005,450
10.0,100.0,5.0,801334.4223923539,5,,1,2005,450
39.0,1521.0,16.0,5342229.482615693,4,,0,2005,3000
17.0,289.0,12.0,5342229.482615693,4,,0,2005,3000
14.0,196.0,9.0,5342229.482615693,4,,0,2005,3000
8.0,64.0,2.0,5342229.482615693,4,,0,2005,3000
63.0,3969.0,8.0,833387.7992880481,1,,0,2005,468
76.0,5776.0,8.0,530661.4619398254,2,,1,2005,298
46.0,2116.0,13.0,530661.4619398254,2,,1,2005,298
52.0,2704.0,8.0,2279351.245916029,3,,0,2005,1280
54.0,2916.0,11.0,2279351.245916029,3,,0,2005,1280
22.0,484.0,13.0,2279351.245916029,3,,0,2005,1280
53.0,2809.0,8.0,2136891.793046277,2,,0,2005,1200
63.0,3969.0,8.0,2136891.793046277,2,,0,2005,1200
42.0,1764.0,19.0,1780743.1608718976,4,,0,2005,1000
41.0,1681.0,8.0,1780743.1608718976,4,,0,2005,1000
14.0,196.0,9.0,1780743.1608718976,4,,0,2005,1000
9.0,81.0,5.0,1780743.1608718976,4,,0,2005,1000
62.0,3844.0,,1624037.7627151706,2,,0,2005,912
39.0,1521.0,8.0,1624037.7627151706,2,,0,2005,912
62.0,3844.0,8.0,4733215.3215975035,2,,0,2005,2658
37.0,1369.0,13.0,4733215.3215975035,2,,0,2005,2658
36.0,1296.0,9.0,2136891.793046277,3,40.0,0,2005,1200
29.0,841.0,8.0,2136891.793046277,3,0.0,0,2005,1200
8.0,64.0,3.0,2136891.793046277,3,,0,2005,1200
66.0,4356.0,5.0,3739560.637830985,4,,0,2005,2100
61.0,3721.0,8.0,3739560.637830985,4,,0,2005,2100
35.0,1225.0,16.0,3739560.637830985,4,,0,2005,2100
25.0,625.0,17.0,3739560.637830985,4,,0,2005,2100
80.0,6400.0,3.0,890371.5804359488,1,,0,2005,500
83.0,6889.0,,1175290.4861754524,4,,0,2005,660
79.0,6241.0,,1175290.4861754524,4,,0,2005,660
50.0,2500.0,8.0,1175290.4861754524,4,,0,2005,660
43.0,1849.0,4.0,1175290.4861754524,4,,0,2005,660
38.0,1444.0,13.0,2350580.9723509047,4,,0,2005,1320
36.0,1296.0,8.0,2350580.9723509047,4,,0,2005,1320
15.0,225.0,9.0,2350580.9723509047,4,,0,2005,1320
13.0,169.0,8.0,2350580.9723509047,4,,0,2005,1320
52.0,2704.0,13.0,4166938.99644024,4,,0,2005,2340
48.0,2304.0,19.0,4166938.99644024,4,,0,2005,2340
16.0,256.0,11.0,4166938.99644024,4,,0,2005,2340
20.0,400.0,13.0,4166938.99644024,4,,0,2005,2340
31.0,961.0,9.0,534222.9482615693,6,,1,2005,300
31.0,961.0,13.0,534222.9482615693,6,,1,2005,300
7.0,49.0,4.0,534222.9482615693,6,,1,2005,300
6.0,36.0,2.0,534222.9482615693,6,,1,2005,300
3.0,9.0,,534222.9482615693,6,,1,2005,300
38.0,1444.0,8.0,534222.9482615693,6,,1,2005,300
26.0,676.0,13.0,2136891.793046277,2,32.0,0,2005,1200
24.0,576.0,12.0,2136891.793046277,2,40.0,0,2005,1200
62.0,3844.0,10.0,644629.0242356269,2,,0,2005,362
23.0,529.0,13.0,644629.0242356269,2,,0,2005,362
43.0,1849.0,19.0,5449074.072268006,2,,0,2005,3060
31.0,961.0,23.0,5449074.072268006,2,,0,2005,3060
73.0,5329.0,3.0,320533.76895694155,3,,1,2005,180
22.0,484.0,9.0,320533.76895694155,3,,1,2005,180
20.0,400.0,12.0,320533.76895694155,3,,1,2005,180
53.0,2809.0,8.0,5342229.482615693,7,84.0,0,2005,3000
52.0,2704.0,8.0,5342229.482615693,7,0.0,0,2005,3000
30.0,900.0,19.0,5342229.482615693,7,,0,2005,3000
23.0,529.0,15.0,5342229.482615693,7,,0,2005,3000
19.0,361.0,11.0,5342229.482615693,7,,0,2005,3000
18.0,324.0,13.0,5342229.482615693,7,,0,2005,3000
11.0,121.0,6.0,5342229.482615693,7,,0,2005,3000
39.0,1521.0,11.0,1869780.3189154924,5,,0,2005,1050
35.0,1225.0,10.0,1869780.3189154924,5,,0,2005,1050
17.0,289.0,10.0,1869780.3189154924,5,,0,2005,1050
16.0,256.0,9.0,1869780.3189154924,5,,0,2005,1050
12.0,144.0,7.0,1869780.3189154924,5,,0,2005,1050
67.0,4489.0,13.0,3116300.5315258205,3,,0,2005,1750
38.0,1444.0,8.0,3116300.5315258205,3,,0,2005,1750
48.0,2304.0,8.0,3116300.5315258205,3,,0,2005,1750
40.0,1600.0,13.0,3223145.1211781343,6,,0,2005,1810
40.0,1600.0,13.0,3223145.1211781343,6,,0,2005,1810
19.0,361.0,13.0,3223145.1211781343,6,,0,2005,1810
15.0,225.0,10.0,3223145.1211781343,6,,0,2005,1810
14.0,196.0,9.0,3223145.1211781343,6,,0,2005,1810
11.0,121.0,6.0,3223145.1211781343,6,,0,2005,1810
73.0,5329.0,8.0,747912.127566197,2,,0,2005,420
73.0,5329.0,8.0,747912.127566197,2,,0,2005,420
56.0,3136.0,13.0,0.0,2,,1,2005,0
53.0,2809.0,8.0,0.0,2,,1,2005,0
71.0,5041.0,11.0,356148.6321743795,2,,1,2005,200
72.0,5184.0,8.0,356148.6321743795,2,,1,2005,200
49.0,2401.0,13.0,801334.4223923539,2,,0,2005,450
9.0,81.0,5.0,801334.4223923539,2,,0,2005,450
76.0,5776.0,6.0,3404780.923587068,6,,0,2005,1912
52.0,2704.0,13.0,3404780.923587068,6,,0,2005,1912
53.0,2809.0,19.0,3404780.923587068,6,,0,2005,1912
19.0,361.0,13.0,3404780.923587068,6,,0,2005,1912
15.0,225.0,9.0,3404780.923587068,6,,0,2005,1912
14.0,196.0,8.0,3404780.923587068,6,,0,2005,1912
64.0,4096.0,8.0,4024479.543570488,5,,0,2005,2260
23.0,529.0,13.0,4024479.543570488,5,0.0,0,2005,2260
25.0,625.0,11.0,4024479.543570488,5,0.0,0,2005,2260
7.0,49.0,3.0,4024479.543570488,5,,0,2005,2260
3.0,9.0,,4024479.543570488,5,,0,2005,2260
53.0,2809.0,16.0,1157483.0545667333,3,,0,2005,650
23.0,529.0,12.0,1157483.0545667333,3,,0,2005,650
52.0,2704.0,16.0,1157483.0545667333,3,,0,2005,650
86.0,7396.0,8.0,1210905.3493928902,2,,0,2005,680
77.0,5929.0,8.0,1210905.3493928902,2,,0,2005,680
33.0,1089.0,11.0,2564270.1516555324,4,53.0,0,2005,1440
27.0,729.0,8.0,2564270.1516555324,4,52.0,0,2005,1440
9.0,81.0,4.0,2564270.1516555324,4,,0,2005,1440
5.0,25.0,1.0,2564270.1516555324,4,,0,2005,1440
37.0,1369.0,13.0,2404003.2671770616,4,,0,2005,1350
35.0,1225.0,15.0,2404003.2671770616,4,,0,2005,1350
11.0,121.0,6.0,2404003.2671770616,4,,0,2005,1350
6.0,36.0,2.0,2404003.2671770616,4,,0,2005,1350
40.0,1600.0,9.0,2849189.057395036,4,,0,2005,1600
38.0,1444.0,7.0,2849189.057395036,4,,0,2005,1600
15.0,225.0,10.0,2849189.057395036,4,,0,2005,1600
11.0,121.0,6.0,2849189.057395036,4,,0,2005,1600
66.0,4356.0,8.0,1691706.0028283026,2,,0,2005,950
95.0,9025.0,8.0,1691706.0028283026,2,,0,2005,950
52.0,2704.0,,423816.8722875116,8,,1,2005,238
17.0,289.0,8.0,423816.8722875116,8,0.0,1,2005,238
12.0,144.0,5.0,423816.8722875116,8,,1,2005,238
14.0,196.0,10.0,423816.8722875116,8,,1,2005,238
10.0,100.0,5.0,423816.8722875116,8,,1,2005,238
5.0,25.0,1.0,423816.8722875116,8,,1,2005,238
18.0,324.0,11.0,423816.8722875116,8,29.0,1,2005,238
,,,423816.8722875116,8,,1,2005,238
42.0,1764.0,19.0,2982744.7944604284,1,,0,2005,1675
55.0,3025.0,8.0,1121868.1913492954,7,,1,2005,630
